chunk_id,doc_id,chunk_type,asset_type,fault_type,slot_key,content,keywords,source_ref,priority,version
C000052,TL_PLAN_20260411,slot_fact,输电线,舞动故障,knowledge_fact,舞动致跳闸故障针对性舞动致跳闸故障。 相关定义：舞动致跳闸故障-故障原因：导线舞动可导致相间短路、对杆塔放电、对下方交叉线路或物体放电，也可能因导线损坏引发放电，甚至因杆塔损坏导致停电和跳闸故障。?舞动致跳闸故障-应对措施：除路径优化和常规抗舞措施外，应重点采用抑舞措施，如缠绕扰流线、安装空气动力阻尼器、扭转阻尼器、压重防舞装置、相间间隔棒，以及在档距两端安装吸收舞动能量的阻尼器、偏心重锤双摆防舞器、线夹回转式间隔棒等，以降低相间闪络和重复跳闸风险。?,输电线|舞动故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000053,TL_PLAN_20260411,slot_fact,输电线,舞动故障,knowledge_fact,舞动致跳闸故障存在舞动致跳闸故障。 相关定义：舞动致跳闸故障-应对措施：除路径优化和常规抗舞措施外，应重点采用抑舞措施，如缠绕扰流线、安装空气动力阻尼器、扭转阻尼器、压重防舞装置、相间间隔棒，以及在档距两端安装吸收舞动能量的阻尼器、偏心重锤双摆防舞器、线夹回转式间隔棒等，以降低相间闪络和重复跳闸风险。?舞动致跳闸故障-安全风险：在排查相间放电点、调整线间距离和加装抑舞装置过程中，主要存在高空作业风险、触电/电击伤害风险和设备损坏风险；处置期间还需考虑重复跳闸造成的停电损失风险。?,输电线|舞动故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000054,TL_PLAN_20260411,slot_fact,输电线,舞动故障,action_steps,舞动致跳闸故障需要舞动致跳闸故障。 相关定义：舞动致跳闸故障-应对措施：除路径优化和常规抗舞措施外，应重点采用抑舞措施，如缠绕扰流线、安装空气动力阻尼器、扭转阻尼器、压重防舞装置、相间间隔棒，以及在档距两端安装吸收舞动能量的阻尼器、偏心重锤双摆防舞器、线夹回转式间隔棒等，以降低相间闪络和重复跳闸风险。?舞动致跳闸故障-应急资源：主要需要抢修队伍、绝缘工具、安全防护用品、交通工具和监测设备；如需安装抑舞装置，还应准备备品备件和金具器材。?,输电线|舞动故障|action_steps,关系_links.xlsx,5,v1_20260411
C000055,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,雷击闪络故障包含感应雷过电压故障。 相关定义：雷击闪络故障：输电线路受雷电过电压冲击引发闪络的一级故障大类。?感应雷过电压故障：雷击闪络故障下的二级故障小类：感应雷过电压故障。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000056,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,感应雷过电压故障的故障原因为：雷电感应在线路上形成过电压，导致线路绝缘承受冲击并诱发闪络。。 相关定义：感应雷过电压故障：雷击闪络故障下的二级故障小类：感应雷过电压故障。?感应雷过电压故障-故障原因：雷电感应在线路上形成过电压，导致线路绝缘承受冲击并诱发闪络。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000057,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,precursor,感应雷过电压故障的故障现象为：主要表现为线路遭受雷电过电压冲击，绝缘承压后出现闪络和跳闸现象。。 相关定义：感应雷过电压故障-故障原因：雷电感应在线路上形成过电压，导致线路绝缘承受冲击并诱发闪络。?感应雷过电压故障-故障现象：主要表现为线路遭受雷电过电压冲击，绝缘承压后出现闪络和跳闸现象。?,输电线|雷击闪络故障|precursor,关系_links.xlsx,4,v1_20260411
C000058,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,fault_consequence,感应雷过电压故障导致感应雷过电压故障。 相关定义：感应雷过电压故障-故障原因：雷电感应在线路上形成过电压，导致线路绝缘承受冲击并诱发闪络。?感应雷过电压故障-故障后果：感应雷过电压会使线路绝缘承受冲击并发生闪络，进一步导致线路跳闸、瞬时停电和绝缘受损。?,输电线|雷击闪络故障|fault_consequence,关系_links.xlsx,5,v1_20260411
C000059,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,action_steps,感应雷过电压故障处置感应雷过电压故障。 相关定义：感应雷过电压故障：雷击闪络故障下的二级故障小类：感应雷过电压故障。?感应雷过电压故障-应对措施：可通过减小避雷线保护角、降低杆塔接地电阻、安装线路避雷器、架设耦合地线、设置并联间隙、加装各种型式避雷针以及绘制电网雷害图等方式综合防治，其中保护角优化和接地降阻是基础措施。?,输电线|雷击闪络故障|action_steps,关系_links.xlsx,5,v1_20260411
C000060,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,感应雷过电压故障针对性感应雷过电压故障。 相关定义：感应雷过电压故障-故障原因：雷电感应在线路上形成过电压，导致线路绝缘承受冲击并诱发闪络。?感应雷过电压故障-应对措施：可通过减小避雷线保护角、降低杆塔接地电阻、安装线路避雷器、架设耦合地线、设置并联间隙、加装各种型式避雷针以及绘制电网雷害图等方式综合防治，其中保护角优化和接地降阻是基础措施。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000061,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,感应雷过电压故障存在感应雷过电压故障。 相关定义：感应雷过电压故障-应对措施：可通过减小避雷线保护角、降低杆塔接地电阻、安装线路避雷器、架设耦合地线、设置并联间隙、加装各种型式避雷针以及绘制电网雷害图等方式综合防治，其中保护角优化和接地降阻是基础措施。?感应雷过电压故障-安全风险：在安装线路避雷器、调整保护角和处理接地系统时，主要存在高空作业风险、触电/电击伤害风险和设备损坏风险；停电作业窗口还会带来停电损失风险。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000062,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,action_steps,感应雷过电压故障需要感应雷过电压故障。 相关定义：感应雷过电压故障-应对措施：可通过减小避雷线保护角、降低杆塔接地电阻、安装线路避雷器、架设耦合地线、设置并联间隙、加装各种型式避雷针以及绘制电网雷害图等方式综合防治，其中保护角优化和接地降阻是基础措施。?感应雷过电压故障-应急资源：主要需要抢修队伍、绝缘工具、安全防护用品、备用设备和交通工具；如实施防雷改造，还应配备备品备件和金具器材。?,输电线|雷击闪络故障|action_steps,关系_links.xlsx,5,v1_20260411
C000063,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,雷击闪络故障包含反击雷故障。 相关定义：雷击闪络故障：输电线路受雷电过电压冲击引发闪络的一级故障大类。?反击雷故障：雷击闪络故障下的二级故障小类：反击雷故障。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000064,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,反击雷故障的故障原因为：雷击于杆塔顶部或杆塔附近的避雷线，导致杆塔及线路绝缘承受冲击，从而形成反击雷故障。。 相关定义：反击雷故障：雷击闪络故障下的二级故障小类：反击雷故障。?反击雷故障-故障原因：雷击于杆塔顶部或杆塔附近的避雷线，导致杆塔及线路绝缘承受冲击，从而形成反击雷故障。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000065,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,precursor,反击雷故障的故障现象为：主要表现为杆塔或线路绝缘受冲击后发生反击闪络，并引起线路跳闸。。 相关定义：反击雷故障-故障原因：雷击于杆塔顶部或杆塔附近的避雷线，导致杆塔及线路绝缘承受冲击，从而形成反击雷故障。?反击雷故障-故障现象：主要表现为杆塔或线路绝缘受冲击后发生反击闪络，并引起线路跳闸。?,输电线|雷击闪络故障|precursor,关系_links.xlsx,4,v1_20260411
C000066,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,fault_consequence,反击雷故障导致反击雷故障。 相关定义：反击雷故障-故障原因：雷击于杆塔顶部或杆塔附近的避雷线，导致杆塔及线路绝缘承受冲击，从而形成反击雷故障。?反击雷故障-故障后果：反击雷会使杆塔及线路绝缘受到冲击并发生闪络，后续通常表现为线路跳闸、绝缘水平下降和运行中断。?,输电线|雷击闪络故障|fault_consequence,关系_links.xlsx,5,v1_20260411
C000067,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,action_steps,反击雷故障处置反击雷故障。 相关定义：反击雷故障：雷击闪络故障下的二级故障小类：反击雷故障。?反击雷故障-应对措施：应重点降低杆塔接地电阻，并结合减小避雷线保护角、安装线路避雷器、架设耦合地线、设置并联间隙和加装避雷针等措施进行综合治理；同时可利用电网雷害图开展差异化防雷评估。?,输电线|雷击闪络故障|action_steps,关系_links.xlsx,5,v1_20260411
C000068,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,反击雷故障针对性反击雷故障。 相关定义：反击雷故障-故障原因：雷击于杆塔顶部或杆塔附近的避雷线，导致杆塔及线路绝缘承受冲击，从而形成反击雷故障。?反击雷故障-应对措施：应重点降低杆塔接地电阻，并结合减小避雷线保护角、安装线路避雷器、架设耦合地线、设置并联间隙和加装避雷针等措施进行综合治理；同时可利用电网雷害图开展差异化防雷评估。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000069,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,反击雷故障存在反击雷故障。 相关定义：反击雷故障-应对措施：应重点降低杆塔接地电阻，并结合减小避雷线保护角、安装线路避雷器、架设耦合地线、设置并联间隙和加装避雷针等措施进行综合治理；同时可利用电网雷害图开展差异化防雷评估。?反击雷故障-安全风险：在降阻改造、加装避雷装置和塔上检修过程中，主要存在高空作业风险、触电/电击伤害风险和设备损坏风险；若需集中改造接地系统，还需关注人员伤亡风险和停电损失风险。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000070,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,action_steps,反击雷故障需要反击雷故障。 相关定义：反击雷故障-应对措施：应重点降低杆塔接地电阻，并结合减小避雷线保护角、安装线路避雷器、架设耦合地线、设置并联间隙和加装避雷针等措施进行综合治理；同时可利用电网雷害图开展差异化防雷评估。?反击雷故障-应急资源：主要需要抢修队伍、绝缘工具、安全防护用品、备用设备、交通工具和金具器材；涉及接地系统整治时，还宜配备起重机械和通信设备。?,输电线|雷击闪络故障|action_steps,关系_links.xlsx,5,v1_20260411
C000071,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,雷击闪络故障包含绕击雷故障。 相关定义：雷击闪络故障：输电线路受雷电过电压冲击引发闪络的一级故障大类。?绕击雷故障：雷击闪络故障下的二级故障小类：绕击雷故障。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000072,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,绕击雷故障的故障原因为：雷电绕过避雷线直接击于导线，导致线路出现绕击雷故障。。 相关定义：绕击雷故障：雷击闪络故障下的二级故障小类：绕击雷故障。?绕击雷故障-故障原因：雷电绕过避雷线直接击于导线，导致线路出现绕击雷故障。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000073,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,precursor,绕击雷故障的故障现象为：主要表现为导线直接遭受雷击，线路产生绕击闪络和跳闸。。 相关定义：绕击雷故障-故障原因：雷电绕过避雷线直接击于导线，导致线路出现绕击雷故障。?绕击雷故障-故障现象：主要表现为导线直接遭受雷击，线路产生绕击闪络和跳闸。?,输电线|雷击闪络故障|precursor,关系_links.xlsx,4,v1_20260411
C000074,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,fault_consequence,绕击雷故障导致绕击雷故障。 相关定义：绕击雷故障-故障原因：雷电绕过避雷线直接击于导线，导致线路出现绕击雷故障。?绕击雷故障-故障后果：绕击雷会直接引发导线侧闪络和线路跳闸，造成供电中断，并增加导线和绝缘部件受损风险。?,输电线|雷击闪络故障|fault_consequence,关系_links.xlsx,5,v1_20260411
C000075,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,action_steps,绕击雷故障处置绕击雷故障。 相关定义：绕击雷故障：雷击闪络故障下的二级故障小类：绕击雷故障。?绕击雷故障-应对措施：该类故障可沿用雷击闪络总体防治思路，重点通过减小避雷线保护角提高屏蔽能力，并配合安装线路避雷器、降低杆塔接地电阻、架设耦合地线和加装避雷针等措施降低绕击引发的闪络风险。?,输电线|雷击闪络故障|action_steps,关系_links.xlsx,5,v1_20260411
C000076,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,绕击雷故障针对性绕击雷故障。 相关定义：绕击雷故障-故障原因：雷电绕过避雷线直接击于导线，导致线路出现绕击雷故障。?绕击雷故障-应对措施：该类故障可沿用雷击闪络总体防治思路，重点通过减小避雷线保护角提高屏蔽能力，并配合安装线路避雷器、降低杆塔接地电阻、架设耦合地线和加装避雷针等措施降低绕击引发的闪络风险。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000077,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,绕击雷故障存在绕击雷故障。 相关定义：绕击雷故障-应对措施：该类故障可沿用雷击闪络总体防治思路，重点通过减小避雷线保护角提高屏蔽能力，并配合安装线路避雷器、降低杆塔接地电阻、架设耦合地线和加装避雷针等措施降低绕击引发的闪络风险。?绕击雷故障-安全风险：在调整避雷线保护范围、安装线路避雷器和开展塔上检修时，主要存在高空作业风险、触电/电击伤害风险和设备损坏风险，并伴随停电损失风险。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000078,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,action_steps,绕击雷故障需要绕击雷故障。 相关定义：绕击雷故障-应对措施：该类故障可沿用雷击闪络总体防治思路，重点通过减小避雷线保护角提高屏蔽能力，并配合安装线路避雷器、降低杆塔接地电阻、架设耦合地线和加装避雷针等措施降低绕击引发的闪络风险。?绕击雷故障-应急资源：主要需要抢修队伍、绝缘工具、安全防护用品、备用设备和交通工具；若需补强避雷线和保护角配置，还应准备金具器材和备品备件。?,输电线|雷击闪络故障|action_steps,关系_links.xlsx,5,v1_20260411
C000079,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,雷击闪络故障包含避雷线档距中央雷击故障。 相关定义：雷击闪络故障：输电线路受雷电过电压冲击引发闪络的一级故障大类。?避雷线档距中央雷击故障：雷击闪络故障下的二级故障小类：避雷线档距中央雷击故障。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000080,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,避雷线档距中央雷击故障的故障原因为：雷击发生在避雷线档距中央位置，导致线路产生雷击过电压并诱发闪络故障。。 相关定义：避雷线档距中央雷击故障：雷击闪络故障下的二级故障小类：避雷线档距中央雷击故障。?避雷线档距中央雷击故障-故障原因：雷击发生在避雷线档距中央位置，导致线路产生雷击过电压并诱发闪络故障。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000081,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,precursor,避雷线档距中央雷击故障的故障现象为：主要表现为档距中央位置受雷击后形成过电压冲击，进而引发线路闪络。。 相关定义：避雷线档距中央雷击故障-故障原因：雷击发生在避雷线档距中央位置，导致线路产生雷击过电压并诱发闪络故障。?避雷线档距中央雷击故障-故障现象：主要表现为档距中央位置受雷击后形成过电压冲击，进而引发线路闪络。?,输电线|雷击闪络故障|precursor,关系_links.xlsx,4,v1_20260411
C000082,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,fault_consequence,避雷线档距中央雷击故障导致避雷线档距中央雷击故障。 相关定义：避雷线档距中央雷击故障-故障原因：雷击发生在避雷线档距中央位置，导致线路产生雷击过电压并诱发闪络故障。?避雷线档距中央雷击故障-故障后果：该类故障会形成过电压冲击并诱发闪络，造成线路跳闸、暂时停电以及线路绝缘承压能力下降。?,输电线|雷击闪络故障|fault_consequence,关系_links.xlsx,5,v1_20260411
C000083,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,action_steps,避雷线档距中央雷击故障处置避雷线档距中央雷击故障。 相关定义：避雷线档距中央雷击故障：雷击闪络故障下的二级故障小类：避雷线档距中央雷击故障。?避雷线档距中央雷击故障-应对措施：可采用减小避雷线保护角、降低杆塔接地电阻、安装线路避雷器、架设耦合地线、设置并联间隙和加装避雷针等综合措施，同时借助电网雷害图对高风险区段进行重点治理。?,输电线|雷击闪络故障|action_steps,关系_links.xlsx,5,v1_20260411
C000084,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,避雷线档距中央雷击故障针对性避雷线档距中央雷击故障。 相关定义：避雷线档距中央雷击故障-故障原因：雷击发生在避雷线档距中央位置，导致线路产生雷击过电压并诱发闪络故障。?避雷线档距中央雷击故障-应对措施：可采用减小避雷线保护角、降低杆塔接地电阻、安装线路避雷器、架设耦合地线、设置并联间隙和加装避雷针等综合措施，同时借助电网雷害图对高风险区段进行重点治理。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000085,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,knowledge_fact,避雷线档距中央雷击故障存在避雷线档距中央雷击故障。 相关定义：避雷线档距中央雷击故障-应对措施：可采用减小避雷线保护角、降低杆塔接地电阻、安装线路避雷器、架设耦合地线、设置并联间隙和加装避雷针等综合措施，同时借助电网雷害图对高风险区段进行重点治理。?避雷线档距中央雷击故障-安全风险：在处理档距中央防雷薄弱点和实施避雷改造时，主要存在高空作业风险、触电/电击伤害风险和设备损坏风险；对高风险区段集中治理时还需考虑停电损失风险。?,输电线|雷击闪络故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000086,TL_PLAN_20260411,slot_fact,输电线,雷击闪络故障,action_steps,避雷线档距中央雷击故障需要避雷线档距中央雷击故障。 相关定义：避雷线档距中央雷击故障-应对措施：可采用减小避雷线保护角、降低杆塔接地电阻、安装线路避雷器、架设耦合地线、设置并联间隙和加装避雷针等综合措施，同时借助电网雷害图对高风险区段进行重点治理。?避雷线档距中央雷击故障-应急资源：主要需要抢修队伍、绝缘工具、安全防护用品、交通工具和备用设备；对重点档距开展专项治理时，还宜配备监测设备和通信设备。?,输电线|雷击闪络故障|action_steps,关系_links.xlsx,5,v1_20260411
C000087,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,外力破坏故障包含外力异物短路故障。 相关定义：外力破坏故障：输电线路受外部人为或环境作用破坏形成的一级故障大类。?外力异物短路故障：外力破坏故障下的二级故障小类：外力异物短路故障。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000088,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,外力异物短路故障的故障原因为：具有一定导电性的异物将相间或相地之间连接，或短接部分空气间隙，使绝缘强度不能满足要求；高空抛物以及漂浮悬挂的气球、风筝等异物挂线都可能引发该故障。。 相关定义：外力异物短路故障：外力破坏故障下的二级故障小类：外力异物短路故障。?外力异物短路故障-故障原因：具有一定导电性的异物将相间或相地之间连接，或短接部分空气间隙，使绝缘强度不能满足要求；高空抛物以及漂浮悬挂的气球、风筝等异物挂线都可能引发该故障。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000089,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,precursor,外力异物短路故障的故障现象为：主要表现为相间或相地之间被异物连接，或空气间隙被异物短接，最终出现线路闪络。。 相关定义：外力异物短路故障-故障原因：具有一定导电性的异物将相间或相地之间连接，或短接部分空气间隙，使绝缘强度不能满足要求；高空抛物以及漂浮悬挂的气球、风筝等异物挂线都可能引发该故障。?外力异物短路故障-故障现象：主要表现为相间或相地之间被异物连接，或空气间隙被异物短接，最终出现线路闪络。?,输电线|外力破坏故障|precursor,关系_links.xlsx,4,v1_20260411
C000090,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,fault_consequence,外力异物短路故障导致外力异物短路故障。 相关定义：外力异物短路故障-故障原因：具有一定导电性的异物将相间或相地之间连接，或短接部分空气间隙，使绝缘强度不能满足要求；高空抛物以及漂浮悬挂的气球、风筝等异物挂线都可能引发该故障。?外力异物短路故障-故障后果：异物导电或短接空气间隙后，会造成线路闪络，进一步引发线路跳闸、停运和局部设备损伤。?,输电线|外力破坏故障|fault_consequence,关系_links.xlsx,5,v1_20260411
C000091,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,action_steps,外力异物短路故障处置外力异物短路故障。 相关定义：外力异物短路故障：外力破坏故障下的二级故障小类：外力异物短路故障。?外力异物短路故障-应对措施：应重点做好外破隐患排查和档案建立，加强日常巡视与特巡，充分发动沿线农电员、护线员、信息员和群众掌握现场情况，并配合移动视频监控预警装置、线路通道整治和护线宣传教育，降低异物短路风险。?,输电线|外力破坏故障|action_steps,关系_links.xlsx,5,v1_20260411
C000092,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,外力异物短路故障针对性外力异物短路故障。 相关定义：外力异物短路故障-故障原因：具有一定导电性的异物将相间或相地之间连接，或短接部分空气间隙，使绝缘强度不能满足要求；高空抛物以及漂浮悬挂的气球、风筝等异物挂线都可能引发该故障。?外力异物短路故障-应对措施：应重点做好外破隐患排查和档案建立，加强日常巡视与特巡，充分发动沿线农电员、护线员、信息员和群众掌握现场情况，并配合移动视频监控预警装置、线路通道整治和护线宣传教育，降低异物短路风险。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000093,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,外力异物短路故障存在外力异物短路故障。 相关定义：外力异物短路故障-应对措施：应重点做好外破隐患排查和档案建立，加强日常巡视与特巡，充分发动沿线农电员、护线员、信息员和群众掌握现场情况，并配合移动视频监控预警装置、线路通道整治和护线宣传教育，降低异物短路风险。?外力异物短路故障-安全风险：在通道清理、异物拆除和现场核查过程中，主要存在触电/电击伤害风险、人员伤亡风险和设备损坏风险；若异物已引起停运，还伴随停电损失风险。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000094,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,action_steps,外力异物短路故障需要外力异物短路故障。 相关定义：外力异物短路故障-应对措施：应重点做好外破隐患排查和档案建立，加强日常巡视与特巡，充分发动沿线农电员、护线员、信息员和群众掌握现场情况，并配合移动视频监控预警装置、线路通道整治和护线宣传教育，降低异物短路风险。?外力异物短路故障-应急资源：主要需要抢修队伍、交通工具、绝缘工具、安全防护用品和通信设备；如需开展持续监控和预警，还应配置监测设备和应急电源。?,输电线|外力破坏故障|action_steps,关系_links.xlsx,5,v1_20260411
C000095,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,外力破坏故障包含吊车碰线故障。 相关定义：外力破坏故障：输电线路受外部人为或环境作用破坏形成的一级故障大类。?吊车碰线故障：外力破坏故障下的二级故障小类：吊车碰线故障。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000096,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,吊车碰线故障的故障原因为：吊车在线路旁边施工时，在转臂或起吊移动过程中与导线距离过近，造成碰线、短路或断线故障。。 相关定义：吊车碰线故障：外力破坏故障下的二级故障小类：吊车碰线故障。?吊车碰线故障-故障原因：吊车在线路旁边施工时，在转臂或起吊移动过程中与导线距离过近，造成碰线、短路或断线故障。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000097,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,precursor,吊车碰线故障的故障现象为：主要表现为相地之间短路，或导线断线。。 相关定义：吊车碰线故障-故障原因：吊车在线路旁边施工时，在转臂或起吊移动过程中与导线距离过近，造成碰线、短路或断线故障。?吊车碰线故障-故障现象：主要表现为相地之间短路，或导线断线。?,输电线|外力破坏故障|precursor,关系_links.xlsx,4,v1_20260411
C000098,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,fault_consequence,吊车碰线故障导致吊车碰线故障。 相关定义：吊车碰线故障-故障原因：吊车在线路旁边施工时，在转臂或起吊移动过程中与导线距离过近，造成碰线、短路或断线故障。?吊车碰线故障-故障后果：可造成相地之间短路或导线断线，进一步引发线路跳闸、供电中断和导线本体损伤。?,输电线|外力破坏故障|fault_consequence,关系_links.xlsx,5,v1_20260411
C000099,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,action_steps,吊车碰线故障处置吊车碰线故障。 相关定义：吊车碰线故障：外力破坏故障下的二级故障小类：吊车碰线故障。?吊车碰线故障-应对措施：应建立吊车及司机档案，落实设备主人制和线路外部隐患专责人制度，对重点施工区域实行定点蹲守和现场安全把关，必要时利用“低压保高压”政策关停施工电源，并配合视频监控预警和宣传教育进行防控。?,输电线|外力破坏故障|action_steps,关系_links.xlsx,5,v1_20260411
C000100,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,吊车碰线故障针对性吊车碰线故障。 相关定义：吊车碰线故障-故障原因：吊车在线路旁边施工时，在转臂或起吊移动过程中与导线距离过近，造成碰线、短路或断线故障。?吊车碰线故障-应对措施：应建立吊车及司机档案，落实设备主人制和线路外部隐患专责人制度，对重点施工区域实行定点蹲守和现场安全把关，必要时利用“低压保高压”政策关停施工电源，并配合视频监控预警和宣传教育进行防控。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000101,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,吊车碰线故障存在吊车碰线故障。 相关定义：吊车碰线故障-应对措施：应建立吊车及司机档案，落实设备主人制和线路外部隐患专责人制度，对重点施工区域实行定点蹲守和现场安全把关，必要时利用“低压保高压”政策关停施工电源，并配合视频监控预警和宣传教育进行防控。?吊车碰线故障-安全风险：在施工区盯防、碰线后抢修和导线恢复过程中，主要存在触电/电击伤害风险、人员伤亡风险和设备损坏风险；施工中断和线路停运还会造成停电损失风险。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000102,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,action_steps,吊车碰线故障需要吊车碰线故障。 相关定义：吊车碰线故障-应对措施：应建立吊车及司机档案，落实设备主人制和线路外部隐患专责人制度，对重点施工区域实行定点蹲守和现场安全把关，必要时利用“低压保高压”政策关停施工电源，并配合视频监控预警和宣传教育进行防控。?吊车碰线故障-应急资源：主要需要抢修队伍、交通工具、通信设备、绝缘工具和安全防护用品；若碰线后需恢复导线和附件，还应准备备用设备、备品备件和金具器材。?,输电线|外力破坏故障|action_steps,关系_links.xlsx,5,v1_20260411
C000103,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,外力破坏故障包含违章施工故障。 相关定义：外力破坏故障：输电线路受外部人为或环境作用破坏形成的一级故障大类。?违章施工故障：外力破坏故障下的二级故障小类：违章施工故障。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
C000104,TL_PLAN_20260411,slot_fact,输电线,外力破坏故障,knowledge_fact,违章施工故障的故障原因为：放炮、违章建房等施工行为可能导致导电物体与导线安全距离过近，或者直接造成导线损伤、危及杆塔基础，从而引发违章施工故障。。 相关定义：违章施工故障：外力破坏故障下的二级故障小类：违章施工故障。?违章施工故障-故障原因：放炮、违章建房等施工行为可能导致导电物体与导线安全距离过近，或者直接造成导线损伤、危及杆塔基础，从而引发违章施工故障。?,输电线|外力破坏故障|knowledge_fact,关系_links.xlsx,2,v1_20260411
