chunk_id,doc_id,chunk_type,asset_type,fault_type,slot_key,content,keywords,source_ref,priority,version
C000127,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,fault_consequence,操动机构传动件变形断裂故障-故障后果,断路器|操动机构与机械传动故障|fault_consequence,关系_links.xlsx,5,20260410
C000128,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操动机构传动件变形断裂故障-应对措施存在操动机构传动件变形断裂故障-安全风险,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000129,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操动机构传动件变形断裂故障-应对措施需要操动机构传动件变形断裂故障-应急资源,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000130,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作能源与控制回路故障包含直流操作电源异常故障,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000131,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,直流操作电源异常故障起因于直流操作电源异常故障-故障原因,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000132,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,precursor,直流操作电源异常故障-故障原因表现直流操作电源异常故障-故障现象,断路器|操作能源与控制回路故障|precursor,关系_links.xlsx,4,20260410
C000133,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,直流操作电源异常故障处置直流操作电源异常故障-应对措施,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000134,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_consequence,直流操作电源异常故障-故障后果,断路器|操作能源与控制回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000135,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,直流操作电源异常故障-应对措施存在直流操作电源异常故障-安全风险,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000136,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,直流操作电源异常故障-应对措施需要直流操作电源异常故障-应急资源,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000137,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作能源与控制回路故障包含液压机构失压故障,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000138,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,液压机构失压故障起因于液压机构失压故障-故障原因,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000139,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,precursor,液压机构失压故障-故障原因表现液压机构失压故障-故障现象,断路器|操作能源与控制回路故障|precursor,关系_links.xlsx,4,20260410
C000140,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,液压机构失压故障处置液压机构失压故障-应对措施,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000141,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_consequence,液压机构失压故障-故障后果,断路器|操作能源与控制回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000142,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,液压机构失压故障-应对措施存在液压机构失压故障-安全风险,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000143,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,液压机构失压故障-应对措施需要液压机构失压故障-应急资源,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000144,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作能源与控制回路故障包含操作油风管路异常故障,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000145,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作油风管路异常故障起因于操作油风管路异常故障-故障原因,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000146,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,precursor,操作油风管路异常故障-故障原因表现操作油风管路异常故障-故障现象,断路器|操作能源与控制回路故障|precursor,关系_links.xlsx,4,20260410
C000147,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作油风管路异常故障处置操作油风管路异常故障-应对措施,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000148,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_consequence,操作油风管路异常故障-故障后果,断路器|操作能源与控制回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000149,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作油风管路异常故障-应对措施存在操作油风管路异常故障-安全风险,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000150,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作油风管路异常故障-应对措施需要操作油风管路异常故障-应急资源,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000151,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作能源与控制回路故障包含控制回路短路故障,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000152,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,控制回路短路故障起因于控制回路短路故障-故障原因,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000153,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,precursor,控制回路短路故障-故障原因表现控制回路短路故障-故障现象,断路器|操作能源与控制回路故障|precursor,关系_links.xlsx,4,20260410
C000154,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,控制回路短路故障处置控制回路短路故障-应对措施,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000155,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_consequence,控制回路短路故障-故障后果,断路器|操作能源与控制回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000156,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,控制回路短路故障-应对措施存在控制回路短路故障-安全风险,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000157,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,控制回路短路故障-应对措施需要控制回路短路故障-应急资源,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000158,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作能源与控制回路故障包含控制回路接地故障,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000159,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,控制回路接地故障起因于控制回路接地故障-故障原因,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000160,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,precursor,控制回路接地故障-故障原因表现控制回路接地故障-故障现象,断路器|操作能源与控制回路故障|precursor,关系_links.xlsx,4,20260410
C000161,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,控制回路接地故障处置控制回路接地故障-应对措施,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000162,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_consequence,控制回路接地故障-故障后果,断路器|操作能源与控制回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000163,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,控制回路接地故障-应对措施存在控制回路接地故障-安全风险,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000164,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,控制回路接地故障-应对措施需要控制回路接地故障-应急资源,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000165,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作能源与控制回路故障包含合分闸控制回路故障,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000166,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,合分闸控制回路故障起因于合分闸控制回路故障-故障原因,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000167,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,precursor,合分闸控制回路故障-故障原因表现合分闸控制回路故障-故障现象,断路器|操作能源与控制回路故障|precursor,关系_links.xlsx,4,20260410
C000168,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,合分闸控制回路故障处置合分闸控制回路故障-应对措施,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000169,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_consequence,合分闸控制回路故障-故障后果,断路器|操作能源与控制回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000170,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,合分闸控制回路故障-应对措施存在合分闸控制回路故障-安全风险,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000171,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,合分闸控制回路故障-应对措施需要合分闸控制回路故障-应急资源,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000172,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作能源与控制回路故障包含合分闸线圈故障,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000173,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,合分闸线圈故障起因于合分闸线圈故障-故障原因,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000174,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,precursor,合分闸线圈故障-故障原因表现合分闸线圈故障-故障现象,断路器|操作能源与控制回路故障|precursor,关系_links.xlsx,4,20260410
C000175,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,合分闸线圈故障处置合分闸线圈故障-应对措施,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000176,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_consequence,合分闸线圈故障-故障后果,断路器|操作能源与控制回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000177,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,合分闸线圈故障-应对措施存在合分闸线圈故障-安全风险,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000178,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,合分闸线圈故障-应对措施需要合分闸线圈故障-应急资源,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000179,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,操作能源与控制回路故障包含辅助开关及转换接点异常故障,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000180,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,辅助开关及转换接点异常故障起因于辅助开关及转换接点异常故障-故障原因,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000181,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,precursor,辅助开关及转换接点异常故障-故障原因表现辅助开关及转换接点异常故障-故障现象,断路器|操作能源与控制回路故障|precursor,关系_links.xlsx,4,20260410
C000182,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,辅助开关及转换接点异常故障处置辅助开关及转换接点异常故障-应对措施,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000183,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_consequence,辅助开关及转换接点异常故障-故障后果,断路器|操作能源与控制回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000184,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,辅助开关及转换接点异常故障-应对措施存在辅助开关及转换接点异常故障-安全风险,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000185,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,knowledge_fact,辅助开关及转换接点异常故障-应对措施需要辅助开关及转换接点异常故障-应急资源,断路器|操作能源与控制回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000186,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护与测量二次回路故障包含继电保护误动作故障,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000187,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护误动作故障起因于继电保护误动作故障-故障原因,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000188,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,precursor,继电保护误动作故障-故障原因表现继电保护误动作故障-故障现象,断路器|继电保护与测量二次回路故障|precursor,关系_links.xlsx,4,20260410
C000189,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护误动作故障处置继电保护误动作故障-应对措施,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000190,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,fault_consequence,继电保护误动作故障-故障后果,断路器|继电保护与测量二次回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000191,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护误动作故障-应对措施存在继电保护误动作故障-安全风险,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000192,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护误动作故障-应对措施需要继电保护误动作故障-应急资源,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000193,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护与测量二次回路故障包含保护整定不当故障,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000194,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,保护整定不当故障起因于保护整定不当故障-故障原因,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000195,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,precursor,保护整定不当故障-故障原因表现保护整定不当故障-故障现象,断路器|继电保护与测量二次回路故障|precursor,关系_links.xlsx,4,20260410
C000196,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,保护整定不当故障处置保护整定不当故障-应对措施,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000197,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,fault_consequence,保护整定不当故障-故障后果,断路器|继电保护与测量二次回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000198,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,保护整定不当故障-应对措施存在保护整定不当故障-安全风险,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000199,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,保护整定不当故障-应对措施需要保护整定不当故障-应急资源,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000200,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护与测量二次回路故障包含互感器回路故障,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000201,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,互感器回路故障起因于互感器回路故障-故障原因,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000202,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,precursor,互感器回路故障-故障原因表现互感器回路故障-故障现象,断路器|继电保护与测量二次回路故障|precursor,关系_links.xlsx,4,20260410
C000203,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,互感器回路故障处置互感器回路故障-应对措施,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000204,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,fault_consequence,互感器回路故障-故障后果,断路器|继电保护与测量二次回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000205,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,互感器回路故障-应对措施存在互感器回路故障-安全风险,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000206,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,互感器回路故障-应对措施需要互感器回路故障-应急资源,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000207,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护与测量二次回路故障包含保护出口回路接地故障,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000208,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,保护出口回路接地故障起因于保护出口回路接地故障-故障原因,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000209,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,precursor,保护出口回路接地故障-故障原因表现保护出口回路接地故障-故障现象,断路器|继电保护与测量二次回路故障|precursor,关系_links.xlsx,4,20260410
C000210,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,保护出口回路接地故障处置保护出口回路接地故障-应对措施,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000211,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,fault_consequence,保护出口回路接地故障-故障后果,断路器|继电保护与测量二次回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000212,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,保护出口回路接地故障-应对措施存在保护出口回路接地故障-安全风险,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000213,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,保护出口回路接地故障-应对措施需要保护出口回路接地故障-应急资源,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000214,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,继电保护与测量二次回路故障包含寄生回路故障,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000215,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,寄生回路故障起因于寄生回路故障-故障原因,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000216,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,precursor,寄生回路故障-故障原因表现寄生回路故障-故障现象,断路器|继电保护与测量二次回路故障|precursor,关系_links.xlsx,4,20260410
C000217,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,寄生回路故障处置寄生回路故障-应对措施,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000218,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,fault_consequence,寄生回路故障-故障后果,断路器|继电保护与测量二次回路故障|fault_consequence,关系_links.xlsx,5,20260410
C000219,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,寄生回路故障-应对措施存在寄生回路故障-安全风险,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000220,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,knowledge_fact,寄生回路故障-应对措施需要寄生回路故障-应急资源,断路器|继电保护与测量二次回路故障|knowledge_fact,关系_links.xlsx,2,20260410
C000221,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体绝缘与支撑结构故障包含绝缘不良故障,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000222,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,绝缘不良故障起因于绝缘不良故障-故障原因,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000223,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,precursor,绝缘不良故障-故障原因表现绝缘不良故障-故障现象,断路器|本体绝缘与支撑结构故障|precursor,关系_links.xlsx,4,20260410
C000224,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,绝缘不良故障处置绝缘不良故障-应对措施,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000225,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,fault_consequence,绝缘不良故障-故障后果,断路器|本体绝缘与支撑结构故障|fault_consequence,关系_links.xlsx,5,20260410
C000226,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,绝缘不良故障-应对措施存在绝缘不良故障-安全风险,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000227,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,绝缘不良故障-应对措施需要绝缘不良故障-应急资源,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000228,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体绝缘与支撑结构故障包含瓷件损伤故障,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000229,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,瓷件损伤故障起因于瓷件损伤故障-故障原因,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000230,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,precursor,瓷件损伤故障-故障原因表现瓷件损伤故障-故障现象,断路器|本体绝缘与支撑结构故障|precursor,关系_links.xlsx,4,20260410
C000231,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,瓷件损伤故障处置瓷件损伤故障-应对措施,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000232,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,fault_consequence,瓷件损伤故障-故障后果,断路器|本体绝缘与支撑结构故障|fault_consequence,关系_links.xlsx,5,20260410
C000233,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,瓷件损伤故障-应对措施存在瓷件损伤故障-安全风险,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000234,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,瓷件损伤故障-应对措施需要瓷件损伤故障-应急资源,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000235,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体绝缘与支撑结构故障包含本体连接件松动断裂故障,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000236,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体连接件松动断裂故障起因于本体连接件松动断裂故障-故障原因,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000237,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,precursor,本体连接件松动断裂故障-故障原因表现本体连接件松动断裂故障-故障现象,断路器|本体绝缘与支撑结构故障|precursor,关系_links.xlsx,4,20260410
C000238,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体连接件松动断裂故障处置本体连接件松动断裂故障-应对措施,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000239,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,fault_consequence,本体连接件松动断裂故障-故障后果,断路器|本体绝缘与支撑结构故障|fault_consequence,关系_links.xlsx,5,20260410
C000240,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体连接件松动断裂故障-应对措施存在本体连接件松动断裂故障-安全风险,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000241,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体连接件松动断裂故障-应对措施需要本体连接件松动断裂故障-应急资源,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000242,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体绝缘与支撑结构故障包含绝缘拉杆拉脱故障,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000243,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,绝缘拉杆拉脱故障起因于绝缘拉杆拉脱故障-故障原因,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000244,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,precursor,绝缘拉杆拉脱故障-故障原因表现绝缘拉杆拉脱故障-故障现象,断路器|本体绝缘与支撑结构故障|precursor,关系_links.xlsx,4,20260410
C000245,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,绝缘拉杆拉脱故障处置绝缘拉杆拉脱故障-应对措施,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000246,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,fault_consequence,绝缘拉杆拉脱故障-故障后果,断路器|本体绝缘与支撑结构故障|fault_consequence,关系_links.xlsx,5,20260410
