chunk_id,doc_id,chunk_type,asset_type,fault_type,slot_key,content,keywords,source_ref,priority,version
C000065,BRK_PLAN_20260410,slot_fact,断路器,导电回路与开断故障,knowledge_fact,触头及导电连接异常故障-应对措施存在触头及导电连接异常故障-安全风险 相关定义：触头及导电连接异常故障-应对措施：应检查触头接触面、导电夹、导电连接螺栓及连接拐臂状态，必要时进行清洗、除氧化、紧固和更换，以恢复稳定导电性能；触头及导电连接异常故障-安全风险：在检查和更换触头、导电夹及连接件时，主要存在触电、电弧灼伤、误送电和高温接触部位烫伤风险。,断路器|导电回路与开断故障|knowledge_fact,关系_links.xlsx,2,20260410
C000066,BRK_PLAN_20260410,slot_fact,断路器,导电回路与开断故障,knowledge_fact,触头及导电连接异常故障-应对措施需要触头及导电连接异常故障-应急资源 相关定义：触头及导电连接异常故障-应对措施：应检查触头接触面、导电夹、导电连接螺栓及连接拐臂状态，必要时进行清洗、除氧化、紧固和更换，以恢复稳定导电性能；触头及导电连接异常故障-应急资源：主要需要触头检修工具、备用触头和导电夹、紧固工器具、接触面处理材料、绝缘防护用品和现场检修人员。,断路器|导电回路与开断故障|knowledge_fact,关系_links.xlsx,2,20260410
C000067,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,合分闸操作故障包含误动故障 相关定义：合分闸操作故障：高压断路器故障一级大类：合分闸操作故障；误动故障：合分闸操作故障下的二级故障小类：误动故障。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000068,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,误动故障的故障原因为：误动故障通常由操作人员误碰或错误操作、跳闸机构挂扣不牢而受振动滑脱、跳闸线圈最低动作电压整定过低、跳闸机械部分存在累积效应、直流控制回路短路或两点接地，以及继电保护整定不当、互感器回路异常、保护出口回路接地、寄生回路和环境干扰等因素引起；其中红灯短路易引起误跳，绿灯短路易引起误合 相关定义：误动故障：合分闸操作故障下的二级故障小类：误动故障。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000069,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,precursor,误动故障的故障现象为：主要表现为在线路或设备未发生应有动作条件时，断路器突然跳闸或误合闸，伴随状态指示异常、控制信号异常或保护动作与现场工况不一致 相关定义：误动故障：合分闸操作故障下的二级故障小类：误动故障。,断路器|合分闸操作故障|precursor,关系_links.xlsx,4,20260410
C000070,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,误动故障处置误动故障-应对措施 相关定义：误动故障-应对措施：应核查误碰和误操作因素，检查跳闸机构挂扣、掣子和连板配合情况，适当校核最低动作电压整定值，处理控制回路短路和接地缺陷，检查红灯、绿灯及监视回路，并复核继电保护整定值、互感器回路和寄生回路；同时加强运行维护和二次回路绝缘检查；误动故障：合分闸操作故障下的二级故障小类：误动故障。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000071,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,fault_consequence,误动故障-故障后果 相关定义：误动故障-故障后果：主要后果是非计划跳闸或误合闸，造成停电、运行方式扰动、调度处置压力增大，并增加设备误操作和机构磨损风险；误动故障：合分闸操作故障下的二级故障小类：误动故障。,断路器|合分闸操作故障|fault_consequence,关系_links.xlsx,5,20260410
C000072,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,误动故障-应对措施存在误动故障-安全风险 相关定义：误动故障-应对措施：应核查误碰和误操作因素，检查跳闸机构挂扣、掣子和连板配合情况，适当校核最低动作电压整定值，处理控制回路短路和接地缺陷，检查红灯、绿灯及监视回路，并复核继电保护整定值、互感器回路和寄生回路；同时加强运行维护和二次回路绝缘检查；误动故障-安全风险：误动故障会带来误跳、误合、误停电和运行方式扰动风险；在排查和试验过程中，还存在误操作、触电和电弧伤害风险。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000073,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,误动故障-应对措施需要误动故障-应急资源 相关定义：误动故障-应对措施：应核查误碰和误操作因素，检查跳闸机构挂扣、掣子和连板配合情况，适当校核最低动作电压整定值，处理控制回路短路和接地缺陷，检查红灯、绿灯及监视回路，并复核继电保护整定值、互感器回路和寄生回路；同时加强运行维护和二次回路绝缘检查；误动故障-应急资源：主要需要操作记录、二次回路图纸、保护试验装置、绝缘测试工具、灯光监视回路备件、专业继保人员和运行值班人员。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000074,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,合分闸操作故障包含拒动故障 相关定义：合分闸操作故障：高压断路器故障一级大类：合分闸操作故障；拒动故障：合分闸操作故障下的二级故障小类：拒动故障。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000075,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,拒动故障的故障原因为：拒动故障通常由直流操作电源电压异常、控制回路和合分闸回路不通、控制回路接地或接触不良、合分闸线圈失压、欠电压、断线、匝间短路或烧毁、合分闸铁心未动作或动作不到位、操作机构卡阻未复位、辅助开关异常、储能机构不能储能以及液压、气动和低温工况异常等因素综合引起 相关定义：拒动故障：合分闸操作故障下的二级故障小类：拒动故障。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000076,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,precursor,拒动故障的故障现象为：主要表现为断路器接到分闸或合闸命令后无动作、动作不到位、分合闸失败、机构被闭锁、无法恢复送电或无法及时切除故障 相关定义：拒动故障：合分闸操作故障下的二级故障小类：拒动故障。,断路器|合分闸操作故障|precursor,关系_links.xlsx,4,20260410
C000077,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,拒动故障处置拒动故障-应对措施 相关定义：拒动故障-应对措施：应首先检查直流电源电压、熔断器、蓄电池组和整流电源状态，排查控制回路与合分闸回路是否失压、断线、接触不良或接地，检查合分闸线圈、合分闸铁心和辅助开关动作是否正常，并进行手动试验、低电压试验和机构调整；必要时停电处理液压、气动或低温环境引起的拒动问题；拒动故障：合分闸操作故障下的二级故障小类：拒动故障。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000078,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,fault_consequence,拒动故障-故障后果 相关定义：拒动故障-故障后果：主要后果是故障不能及时切除或停电后不能及时恢复送电，可能导致事故扩大、设备过热烧毁、运行受限和供电中断；拒动故障：合分闸操作故障下的二级故障小类：拒动故障。,断路器|合分闸操作故障|fault_consequence,关系_links.xlsx,5,20260410
C000079,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,拒动故障-应对措施存在拒动故障-安全风险 相关定义：拒动故障-应对措施：应首先检查直流电源电压、熔断器、蓄电池组和整流电源状态，排查控制回路与合分闸回路是否失压、断线、接触不良或接地，检查合分闸线圈、合分闸铁心和辅助开关动作是否正常，并进行手动试验、低电压试验和机构调整；必要时停电处理液压、气动或低温环境引起的拒动问题；拒动故障-安全风险：拒动故障在处置中主要存在故障不能及时切除、带故障运行、强行操作导致设备损坏、触电和应急停电扩大等风险。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000080,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,knowledge_fact,拒动故障-应对措施需要拒动故障-应急资源 相关定义：拒动故障-应对措施：应首先检查直流电源电压、熔断器、蓄电池组和整流电源状态，排查控制回路与合分闸回路是否失压、断线、接触不良或接地，检查合分闸线圈、合分闸铁心和辅助开关动作是否正常，并进行手动试验、低电压试验和机构调整；必要时停电处理液压、气动或低温环境引起的拒动问题；拒动故障-应急资源：主要需要低电压试验电源、万用表和绝缘表、备用线圈和接触器、机构调整工器具、手动操作工具、检修票证和检修人员。,断路器|合分闸操作故障|knowledge_fact,关系_links.xlsx,2,20260410
C000081,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操动机构与机械传动故障包含机构卡阻卡涩故障 相关定义：操动机构与机械传动故障：高压断路器故障一级大类：操动机构与机械传动故障；机构卡阻卡涩故障：操动机构与机械传动故障下的二级故障小类：机构卡阻卡涩故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000082,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,机构卡阻卡涩故障的故障原因为：主要由于操动机构运动部位缺油、积尘、锈蚀、污物阻塞、装配不当或部件变形，使滚子、掣子、连板、轴销等传动件在动作过程中阻力增大、运动受限，最终出现卡阻或卡涩 相关定义：机构卡阻卡涩故障：操动机构与机械传动故障下的二级故障小类：机构卡阻卡涩故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000083,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,precursor,机构卡阻卡涩故障的故障现象为：主要表现为机构动作不灵活、分合闸阻力增大、传动件运动不顺畅、局部卡住甚至无法完成整套动作 相关定义：机构卡阻卡涩故障：操动机构与机械传动故障下的二级故障小类：机构卡阻卡涩故障。,断路器|操动机构与机械传动故障|precursor,关系_links.xlsx,4,20260410
C000084,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,机构卡阻卡涩故障处置机构卡阻卡涩故障-应对措施 相关定义：机构卡阻卡涩故障-应对措施：应对操动机构转动和滑动部位进行清扫、除锈、润滑和检修，检查滚子、掣子、连板、轴销及相关部件有无变形和卡阻，必要时调整或更换部件；机构卡阻卡涩故障：操动机构与机械传动故障下的二级故障小类：机构卡阻卡涩故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000085,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,fault_consequence,机构卡阻卡涩故障-故障后果 相关定义：机构卡阻卡涩故障-故障后果：主要后果是机构动作迟缓、不到位或失败，进一步引发拒动、误动和机构磨损加剧；机构卡阻卡涩故障：操动机构与机械传动故障下的二级故障小类：机构卡阻卡涩故障。,断路器|操动机构与机械传动故障|fault_consequence,关系_links.xlsx,5,20260410
C000086,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,机构卡阻卡涩故障-应对措施存在机构卡阻卡涩故障-安全风险 相关定义：机构卡阻卡涩故障-应对措施：应对操动机构转动和滑动部位进行清扫、除锈、润滑和检修，检查滚子、掣子、连板、轴销及相关部件有无变形和卡阻，必要时调整或更换部件；机构卡阻卡涩故障-安全风险：在拆检和润滑机构时，主要存在机械夹伤、卡涩突然释放、误动作、触电和带电部位邻近作业风险。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000087,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,机构卡阻卡涩故障-应对措施需要机构卡阻卡涩故障-应急资源 相关定义：机构卡阻卡涩故障-应对措施：应对操动机构转动和滑动部位进行清扫、除锈、润滑和检修，检查滚子、掣子、连板、轴销及相关部件有无变形和卡阻，必要时调整或更换部件；机构卡阻卡涩故障-应急资源：主要需要清扫除锈材料、润滑油脂、拆装工器具、备用滚子掣子连板轴销、手动操作工具和机构检修人员。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000088,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操动机构与机械传动故障包含操作机构死点故障 相关定义：操动机构与机械传动故障：高压断路器故障一级大类：操动机构与机械传动故障；操作机构死点故障：操动机构与机械传动故障下的二级故障小类：操作机构死点故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000089,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操作机构死点故障的故障原因为：主要由于操作机构几何配合关系失调、传动件位置调整不当、部件松动变位或传动链卡住未能复位，导致机构运动到某一位置后无法继续越过临界点，从而形成死点 相关定义：操作机构死点故障：操动机构与机械传动故障下的二级故障小类：操作机构死点故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000090,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,precursor,操作机构死点故障的故障现象为：主要表现为操作机构运行到某一位置后停止不动，不能继续完成分闸或合闸，人工或电动操作均出现停滞 相关定义：操作机构死点故障：操动机构与机械传动故障下的二级故障小类：操作机构死点故障。,断路器|操动机构与机械传动故障|precursor,关系_links.xlsx,4,20260410
C000091,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操作机构死点故障处置操作机构死点故障-应对措施 相关定义：操作机构死点故障-应对措施：应检查操作机构各轴、连板和传动部位是否卡住未复位，重新校正机构几何配合关系，调整关键部件位置并进行手动试验，消除机构卡死和越点失败问题；操作机构死点故障：操动机构与机械传动故障下的二级故障小类：操作机构死点故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000092,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,fault_consequence,操作机构死点故障-故障后果 相关定义：操作机构死点故障-故障后果：主要后果是断路器动作停滞在中间位置，无法完成分闸或合闸，导致设备失去正常操作能力并增加运行风险；操作机构死点故障：操动机构与机械传动故障下的二级故障小类：操作机构死点故障。,断路器|操动机构与机械传动故障|fault_consequence,关系_links.xlsx,5,20260410
C000093,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操作机构死点故障-应对措施存在操作机构死点故障-安全风险 相关定义：操作机构死点故障-应对措施：应检查操作机构各轴、连板和传动部位是否卡住未复位，重新校正机构几何配合关系，调整关键部件位置并进行手动试验，消除机构卡死和越点失败问题；操作机构死点故障-安全风险：在调整机构越点和传动位置时，主要存在机构反弹、机械伤害、误动作、手动试验过程中夹伤和误送电风险。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000094,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操作机构死点故障-应对措施需要操作机构死点故障-应急资源 相关定义：操作机构死点故障-应对措施：应检查操作机构各轴、连板和传动部位是否卡住未复位，重新校正机构几何配合关系，调整关键部件位置并进行手动试验，消除机构卡死和越点失败问题；操作机构死点故障-应急资源：主要需要机构调整工器具、手动试验装置、定位和测量工具、备用传动部件、技术资料和检修人员。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000095,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操动机构与机械传动故障包含跳闸挂扣滑脱故障 相关定义：操动机构与机械传动故障：高压断路器故障一级大类：操动机构与机械传动故障；跳闸挂扣滑脱故障：操动机构与机械传动故障下的二级故障小类：跳闸挂扣滑脱故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000096,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,跳闸挂扣滑脱故障的故障原因为：主要由于跳闸机构挂扣不牢，在外力振动、长期运行磨损或机构配合不良的影响下发生脱扣滑脱，从而引起误跳或动作异常 相关定义：跳闸挂扣滑脱故障：操动机构与机械传动故障下的二级故障小类：跳闸挂扣滑脱故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000097,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,precursor,跳闸挂扣滑脱故障的故障现象为：主要表现为机构挂扣不牢、运行中受振动后脱扣，导致断路器误跳、机构位置异常或动作保持失效 相关定义：跳闸挂扣滑脱故障：操动机构与机械传动故障下的二级故障小类：跳闸挂扣滑脱故障。,断路器|操动机构与机械传动故障|precursor,关系_links.xlsx,4,20260410
C000098,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,跳闸挂扣滑脱故障处置跳闸挂扣滑脱故障-应对措施 相关定义：跳闸挂扣滑脱故障-应对措施：应加强运行维护，重点检查跳闸机械部分中掣子和连板的挂扣情况，处理配合不牢和磨损问题；必要时调整最低动作电压整定值并消除振动诱因；跳闸挂扣滑脱故障：操动机构与机械传动故障下的二级故障小类：跳闸挂扣滑脱故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000099,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,fault_consequence,跳闸挂扣滑脱故障-故障后果 相关定义：跳闸挂扣滑脱故障-故障后果：主要后果是断路器误跳或动作保持失效，造成非计划停电、机构异常磨损和运行稳定性下降；跳闸挂扣滑脱故障：操动机构与机械传动故障下的二级故障小类：跳闸挂扣滑脱故障。,断路器|操动机构与机械传动故障|fault_consequence,关系_links.xlsx,5,20260410
C000100,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,跳闸挂扣滑脱故障-应对措施存在跳闸挂扣滑脱故障-安全风险 相关定义：跳闸挂扣滑脱故障-应对措施：应加强运行维护，重点检查跳闸机械部分中掣子和连板的挂扣情况，处理配合不牢和磨损问题；必要时调整最低动作电压整定值并消除振动诱因；跳闸挂扣滑脱故障-安全风险：在检查挂扣、掣子和连板时，主要存在机构意外脱扣、误跳、机械伤害和试验过程中误操作风险。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000101,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,跳闸挂扣滑脱故障-应对措施需要跳闸挂扣滑脱故障-应急资源 相关定义：跳闸挂扣滑脱故障-应对措施：应加强运行维护，重点检查跳闸机械部分中掣子和连板的挂扣情况，处理配合不牢和磨损问题；必要时调整最低动作电压整定值并消除振动诱因；跳闸挂扣滑脱故障-应急资源：主要需要挂扣和掣子类备件、测量和调整工具、紧固工器具、检修图纸资料和有经验的机构维护人员。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000102,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操动机构与机械传动故障包含合分闸铁心动作失灵故障 相关定义：操动机构与机械传动故障：高压断路器故障一级大类：操动机构与机械传动故障；合分闸铁心动作失灵故障：操动机构与机械传动故障下的二级故障小类：合分闸铁心动作失灵故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000103,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,合分闸铁心动作失灵故障的故障原因为：主要由于合分闸线圈内套筒安装不正或变形、铁心顶杆过短或松动、定位螺钉松动、分闸铁心铜套磨损开裂或被油垢阻塞、铁心行程不足、动铁心卡涩，以及机构在分闸后卡住未复位等原因，导致铁心不能正常吸合、复位或完成冲击行程 相关定义：合分闸铁心动作失灵故障：操动机构与机械传动故障下的二级故障小类：合分闸铁心动作失灵故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000104,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,precursor,合分闸铁心动作失灵故障的故障现象为：主要表现为铁心未动作、动作行程不足、动作后仍不能完成分合闸、复位不良、卡涩或顶杆位置异常 相关定义：合分闸铁心动作失灵故障：操动机构与机械传动故障下的二级故障小类：合分闸铁心动作失灵故障。,断路器|操动机构与机械传动故障|precursor,关系_links.xlsx,4,20260410
C000105,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,合分闸铁心动作失灵故障处置合分闸铁心动作失灵故障-应对措施 相关定义：合分闸铁心动作失灵故障-应对措施：应检查合分闸铁心行程是否足够、顶杆和定位螺钉是否松动、套筒和铜套是否变形或磨损、动铁心是否卡涩；必要时重新安装、调整间隙、加固顶杆、清洗铁心部位，并通过手动操作试验验证动作是否恢复正常；合分闸铁心动作失灵故障：操动机构与机械传动故障下的二级故障小类：合分闸铁心动作失灵故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000106,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,fault_consequence,合分闸铁心动作失灵故障-故障后果 相关定义：合分闸铁心动作失灵故障-故障后果：主要后果是断路器无法可靠完成分闸或合闸，导致拒动、动作不到位或机构反复异常，严重时引发线圈和机构损伤；合分闸铁心动作失灵故障：操动机构与机械传动故障下的二级故障小类：合分闸铁心动作失灵故障。,断路器|操动机构与机械传动故障|fault_consequence,关系_links.xlsx,5,20260410
C000107,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,合分闸铁心动作失灵故障-应对措施存在合分闸铁心动作失灵故障-安全风险 相关定义：合分闸铁心动作失灵故障-应对措施：应检查合分闸铁心行程是否足够、顶杆和定位螺钉是否松动、套筒和铜套是否变形或磨损、动铁心是否卡涩；必要时重新安装、调整间隙、加固顶杆、清洗铁心部位，并通过手动操作试验验证动作是否恢复正常；合分闸铁心动作失灵故障-安全风险：在拆检线圈、铁心、顶杆和定位结构时，主要存在机构突然动作、夹伤、触电、误操作和线圈通电试验风险。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000108,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,合分闸铁心动作失灵故障-应对措施需要合分闸铁心动作失灵故障-应急资源 相关定义：合分闸铁心动作失灵故障-应对措施：应检查合分闸铁心行程是否足够、顶杆和定位螺钉是否松动、套筒和铜套是否变形或磨损、动铁心是否卡涩；必要时重新安装、调整间隙、加固顶杆、清洗铁心部位，并通过手动操作试验验证动作是否恢复正常；合分闸铁心动作失灵故障-应急资源：主要需要线圈和铁心检测工具、清洗材料、备用顶杆和紧固件、间隙调整工具、低电压试验条件和检修人员。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000109,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操动机构与机械传动故障包含储能机构不能储能故障 相关定义：操动机构与机械传动故障：高压断路器故障一级大类：操动机构与机械传动故障；储能机构不能储能故障：操动机构与机械传动故障下的二级故障小类：储能机构不能储能故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000110,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,储能机构不能储能故障的故障原因为：主要由于储能电动机不转动、微动开关异常、压紧弹簧疲劳折断或脱落、减速箱内蜗轮蜗杆损坏、棘爪未进入凸轮缺口、棘爪与缺口接触不良而打滑等问题，使储能机构无法完成正常储能 相关定义：储能机构不能储能故障：操动机构与机械传动故障下的二级故障小类：储能机构不能储能故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000111,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,precursor,储能机构不能储能故障的故障现象为：主要表现为储能电动机不转、弹簧储不上能、储能机构无法进入正常待命状态，断路器不能完成后续操作准备 相关定义：储能机构不能储能故障：操动机构与机械传动故障下的二级故障小类：储能机构不能储能故障。,断路器|操动机构与机械传动故障|precursor,关系_links.xlsx,4,20260410
C000112,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,储能机构不能储能故障处置储能机构不能储能故障-应对措施 相关定义：储能机构不能储能故障-应对措施：应检查储能电气回路中的微动开关、储能电动机绕组和电源状态，核查压紧弹簧、棘爪、凸轮缺口和减速箱内蜗轮蜗杆部件是否损坏、疲劳或打滑，并及时更换故障部件；储能机构不能储能故障：操动机构与机械传动故障下的二级故障小类：储能机构不能储能故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000113,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,fault_consequence,储能机构不能储能故障-故障后果 相关定义：储能机构不能储能故障-故障后果：主要后果是断路器失去后续分合闸准备能力，无法按要求执行操作，降低设备可用性和运行可靠性；储能机构不能储能故障：操动机构与机械传动故障下的二级故障小类：储能机构不能储能故障。,断路器|操动机构与机械传动故障|fault_consequence,关系_links.xlsx,5,20260410
C000114,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,储能机构不能储能故障-应对措施存在储能机构不能储能故障-安全风险 相关定义：储能机构不能储能故障-应对措施：应检查储能电气回路中的微动开关、储能电动机绕组和电源状态，核查压紧弹簧、棘爪、凸轮缺口和减速箱内蜗轮蜗杆部件是否损坏、疲劳或打滑，并及时更换故障部件；储能机构不能储能故障-安全风险：在检查储能电动机、棘爪和弹簧储能机构时，主要存在弹簧释放伤人、机械夹伤、误动作和电气试验触电风险。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000115,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,储能机构不能储能故障-应对措施需要储能机构不能储能故障-应急资源 相关定义：储能机构不能储能故障-应对措施：应检查储能电气回路中的微动开关、储能电动机绕组和电源状态，核查压紧弹簧、棘爪、凸轮缺口和减速箱内蜗轮蜗杆部件是否损坏、疲劳或打滑，并及时更换故障部件；储能机构不能储能故障-应急资源：主要需要微动开关检测工具、电机测试工具、备用弹簧、棘爪、减速箱部件、手动摇把和机构检修人员。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000116,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,操动机构与机械传动故障包含分合闸后均储能故障 相关定义：操动机构与机械传动故障：高压断路器故障一级大类：操动机构与机械传动故障；分合闸后均储能故障：操动机构与机械传动故障下的二级故障小类：分合闸后均储能故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000117,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,分合闸后均储能故障的故障原因为：主要由于合闸掣子与合闸滚子磨损量超标、掣子变形或配合状态异常，导致机构在分闸、合闸后均出现异常储能状态，反映出机构内部的保持和释放逻辑失常 相关定义：分合闸后均储能故障：操动机构与机械传动故障下的二级故障小类：分合闸后均储能故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000118,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,precursor,分合闸后均储能故障的故障现象为：主要表现为断路器分闸、合闸后均出现异常储能状态，机构保持和释放逻辑紊乱，表现出与正常储能时序不一致的异常动作 相关定义：分合闸后均储能故障：操动机构与机械传动故障下的二级故障小类：分合闸后均储能故障。,断路器|操动机构与机械传动故障|precursor,关系_links.xlsx,4,20260410
C000119,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,knowledge_fact,分合闸后均储能故障处置分合闸后均储能故障-应对措施 相关定义：分合闸后均储能故障-应对措施：应检查合闸掣子与合闸滚子的磨损情况及是否存在变形，对缺陷部件及时更换，并结合低电压试验确认机构保持和释放逻辑恢复正常后再投入运行；分合闸后均储能故障：操动机构与机械传动故障下的二级故障小类：分合闸后均储能故障。,断路器|操动机构与机械传动故障|knowledge_fact,关系_links.xlsx,2,20260410
C000120,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,fault_consequence,分合闸后均储能故障-故障后果 相关定义：分合闸后均储能故障-故障后果：主要后果是机构动作顺序紊乱、保持释放逻辑异常，进一步可能导致误动作、拒动作和机构磨损加剧；分合闸后均储能故障：操动机构与机械传动故障下的二级故障小类：分合闸后均储能故障。,断路器|操动机构与机械传动故障|fault_consequence,关系_links.xlsx,5,20260410
